datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2005-03-30,530.6700000000001,99581.90000000002,35.1,100112.57000000002,0.0001300705148026271,1.0011257000000002,0.00028079999999985894
2005-03-31,516.66,99581.90000000002,35.1,100098.56000000003,-0.00013994246676507505,1.0009856000000004,0.00042089999999972427
2005-04-01,506.98999999999995,99581.90000000002,35.1,100088.89000000003,-9.660478632256275e-05,1.0008889000000003,0.0005175999999997849
2005-04-04,509.46999999999997,99581.90000000002,35.1,100091.37000000002,2.4777974858114504e-05,1.0009137000000004,0.0004927999999997379
2005-04-05,519.39,99581.90000000002,35.1,100101.29000000002,9.910944370128405e-05,1.0010129000000003,0.0003935999999997719
2005-04-06,524.84,99581.90000000002,35.1,100106.74000000002,5.444485280858835e-05,1.0010674000000004,0.00033909999999970353
2005-04-07,540.09,99581.90000000002,35.1,100121.99000000002,0.00015233739506448352,1.0012199000000004,0.00018659999999970367
2005-04-08,542.3199999999999,99581.90000000002,35.1,100124.22000000003,2.2272829375502567e-05,1.0012422000000005,0.00016429999999956202
2005-04-11,519.76,99581.90000000002,35.1,100101.66000000002,-0.00022532010736275865,1.0010166000000005,0.00038989999999961
2005-04-12,528.93,99581.90000000002,35.1,100110.83000000002,9.160687245346466e-05,1.0011083000000005,0.00029819999999958213
2005-04-13,508.84999999999997,99581.90000000002,35.1,100090.75000000003,-0.0002005776997352493,1.0009075000000007,0.0004989999999993611
2005-04-14,461.97999999999996,99581.90000000002,35.1,100043.88000000002,-0.0004682750404009228,1.0004388000000006,0.0009676999999994607
2005-04-15,438.3,99581.90000000002,35.1,100020.20000000003,-0.00023669613773469322,1.0002020000000007,0.0012044999999993866
2005-04-18,441.65000000000003,99581.90000000002,35.1,100023.55000000002,3.349323436663276e-05,1.0002355000000007,0.001170999999999367
2005-04-19,459.87,99581.90000000002,35.1,100041.77000000002,0.00018215710200242263,1.0004177000000007,0.0009887999999993458
2005-04-20,440.28000000000003,99581.90000000002,35.1,100022.18000000002,-0.00019581820673497674,1.0002218000000007,0.0011846999999993724
2005-04-21,460.48999999999995,99581.90000000002,35.1,100042.39000000003,0.00020205518416016588,1.0004239000000008,0.0009825999999992785
2005-04-22,440.16,99581.90000000002,35.1,100022.06000000003,-0.0002032138576457676,1.0002206000000007,0.0011858999999994069
2005-04-25,458.51,99581.90000000002,35.1,100040.41000000002,0.00018345952882792282,1.0004041000000006,0.0010023999999995148
2005-04-26,448.71,99581.90000000002,35.1,100030.61000000003,-9.796041419651846e-05,1.0003061000000006,0.0011003999999994463
2005-04-27,445.74,99581.90000000002,35.1,100027.64000000003,-2.969091161197923e-05,1.0002764000000006,0.0011300999999994676
2005-04-28,440.65000000000003,99581.90000000002,35.1,100022.55000000002,-5.088593512758699e-05,1.0002255000000007,0.0011809999999994325
2005-04-29,447.1,99581.90000000002,35.1,100029.00000000003,6.448545852921761e-05,1.0002900000000008,0.0011164999999992986
2005-05-02,451.68999999999994,99581.90000000002,35.1,100033.59000000003,4.588669285898739e-05,1.0003359000000007,0.0010705999999993665
2005-05-03,448.96000000000004,99581.90000000002,35.1,100030.86000000003,-2.7290833009119275e-05,1.0003086000000008,0.0010978999999993189
2005-05-04,460.62,99581.90000000002,35.1,100042.52000000002,0.00011656402834070434,1.0004252000000007,0.0009812999999994076
2005-05-05,454.79,99581.90000000002,35.1,100036.69000000002,-5.827522137591412e-05,1.0003669000000006,0.0010395999999994743
2005-05-06,461.73,99581.90000000002,35.1,100043.63000000002,6.937454647881758e-05,1.0004363000000005,0.0009701999999995881
2005-05-09,458.38,99581.90000000002,35.1,100040.28000000003,-3.3485390324106135e-05,1.0004028000000007,0.0010036999999993856
2005-05-10,451.56,99581.90000000002,35.1,100033.46000000002,-6.817254010094143e-05,1.0003346000000006,0.0010718999999994594
2005-05-11,441.52,99581.90000000002,35.1,100023.42000000003,-0.00010036641739663565,1.0002342000000006,0.0011722999999994599
2005-05-12,423.17,99581.90000000002,35.1,100005.07000000002,-0.00018345703436262184,1.0000507000000005,0.001355799999999574
2005-05-13,431.10999999999996,99581.90000000002,35.1,100013.01000000002,7.939597462414127e-05,1.0001301000000005,0.0012763999999996223
2005-05-16,440.78,99581.90000000002,35.1,100022.68000000002,9.66874209664681e-05,1.0002268000000003,0.0011796999999997837
2005-05-17,438.41999999999996,99581.90000000002,35.1,100020.32000000002,-2.3594648733693546e-05,1.0002032000000003,0.0012032999999997962
2005-05-18,444.37,99581.90000000002,35.1,100026.27000000002,5.948791205634407e-05,1.0002627000000004,0.001143799999999695
2005-05-19,465.58000000000004,99581.90000000002,35.1,100047.48000000003,0.00021204429596344276,1.0004748000000003,0.0009316999999997577
2005-05-20,465.58000000000004,99581.90000000002,35.1,100047.48000000003,0.0,1.0004748000000003,0.0009316999999997577
2005-05-23,492.98,99581.90000000002,35.1,100074.88000000002,0.0002738699665398858,1.0007488000000004,0.0006576999999996502
2005-05-24,492.23,99581.90000000002,35.1,100074.13000000002,-7.494388202133884e-06,1.0007413000000005,0.0006651999999995883
2005-05-25,493.21999999999997,99581.90000000002,35.1,100075.12000000002,9.892666566369002e-06,1.0007512000000005,0.0006552999999995812
2005-05-26,505.13000000000005,99581.90000000002,35.1,100087.03000000003,0.00011901059923791202,1.0008703000000005,0.0005361999999995426
2005-05-27,502.9,99581.90000000002,35.1,100084.80000000002,-2.2280609185965083e-05,1.0008480000000004,0.0005584999999996842
2005-05-31,492.97,99581.90000000002,35.1,100074.87000000002,-9.921586494643364e-05,1.0007487000000006,0.0006577999999994866
2005-06-01,499.66999999999996,99581.90000000002,35.1,100081.57000000002,6.694987462885216e-05,1.0008157000000006,0.0005907999999994473
2005-06-02,496.45,99581.90000000002,35.1,100078.35000000002,-3.2173755867392906e-05,1.0007835000000005,0.0006229999999995961
2005-06-03,474.13,99581.90000000002,35.1,100056.03000000003,-0.00022302525970896436,1.0005603000000005,0.0008461999999995751
2005-06-06,470.16,99581.90000000002,35.1,100052.06000000003,-3.96777685462979e-05,1.0005206000000004,0.000885899999999662
2005-06-07,453.05,99581.90000000002,35.1,100034.95000000003,-0.00017101097168814583,1.0003495000000004,0.0010569999999996416
2005-06-08,457.76000000000005,99581.90000000002,35.1,100039.66000000002,4.7083544301163016e-05,1.0003966000000004,0.001009899999999675
2005-06-09,466.81,99581.90000000002,35.1,100048.71000000002,9.046412192925679e-05,1.0004871000000004,0.0009193999999996816
2005-06-10,444.00000000000006,99581.90000000002,35.1,100025.90000000002,-0.00022798894658404567,1.0002590000000005,0.001147499999999635
2005-06-13,445.12,99581.90000000002,35.1,100027.02000000002,1.1197099951010259e-05,1.0002702000000003,0.001136299999999757
2005-06-14,446.35999999999996,99581.90000000002,35.1,100028.26000000002,1.2396650425072764e-05,1.0002826000000002,0.0011238999999998445
2005-06-15,460.37,99581.90000000002,35.1,100042.27000000002,0.00014006041892566934,1.0004227000000003,0.000983799999999757
2005-06-16,470.91,99581.90000000002,35.1,100052.81000000003,0.00010535546624446113,1.0005281000000004,0.0008783999999997238
2005-06-17,475.0,99581.90000000002,35.1,100056.90000000002,4.087841211042331e-05,1.0005690000000003,0.0008374999999998245
2005-06-20,466.32,99581.90000000002,35.1,100048.22000000003,-8.675063888641255e-05,1.0004822000000004,0.000924299999999656
2005-06-21,469.42,99581.90000000002,35.1,100051.32000000002,3.098505900456239e-05,1.0005132000000005,0.0008932999999995417
2005-06-22,477.97,99581.90000000002,35.1,100059.87000000002,8.54561439069812e-05,1.0005987000000005,0.0008077999999995811
2005-06-23,482.19000000000005,99581.90000000002,35.1,100064.09000000003,4.21747499772529e-05,1.0006409000000005,0.0007655999999995888
2005-06-24,468.18,99581.90000000002,35.1,100050.08000000002,-0.00014001026741972122,1.0005008000000004,0.0009056999999996762
2005-06-27,459.99999999999994,99581.90000000002,35.1,100041.90000000002,-8.17590550651337e-05,1.0004190000000004,0.000987499999999697
2005-06-28,462.6,99581.90000000002,35.1,100044.50000000003,2.5989110562729678e-05,1.0004450000000005,0.0009614999999996154
2005-06-29,450.94000000000005,99581.90000000002,35.1,100032.84000000003,-0.00011654813607953063,1.0003284000000003,0.0010780999999997487
2005-06-30,456.4,99581.90000000002,35.1,100038.30000000002,5.458207524644543e-05,1.0003830000000002,0.001023499999999844
2005-07-01,452.56,99581.90000000002,35.1,100034.46000000002,-3.838529843069871e-05,1.0003446000000003,0.001061899999999838
2005-07-05,470.91,99581.90000000002,35.1,100052.81000000003,0.00018343678768295568,1.0005281000000001,0.0008783999999999459
2005-07-06,463.59000000000003,99581.90000000002,35.1,100045.49000000002,-7.316136348400892e-05,1.0004549,0.0009516000000000524
2005-07-07,466.57,99581.90000000002,35.1,100048.47000000003,2.9786450143953758e-05,1.0004847000000001,0.0009217999999999726
2005-07-08,474.25,99581.90000000002,35.1,100056.15000000002,7.67627930742254e-05,1.0005615,0.0008449999999999847
2005-07-11,472.39000000000004,99581.90000000002,35.1,100054.29000000002,-1.858956196099104e-05,1.0005429000000001,0.0008635999999999644
2005-07-12,474.13,99581.90000000002,35.1,100056.03000000003,1.7390558665786315e-05,1.0005603000000003,0.0008461999999997971
2005-07-13,475.49,99581.90000000002,35.1,100057.39000000003,1.3592384187077755e-05,1.0005739000000002,0.0008325999999998501
2005-07-14,505.25,99581.90000000002,35.1,100087.15000000002,0.00029742930532172807,1.0008715000000004,0.0005349999999997301
2005-07-15,515.17,99581.90000000002,35.1,100097.07000000002,9.911362247794209e-05,1.0009707000000003,0.00043579999999976415
2005-07-18,514.4300000000001,99581.90000000002,35.1,100096.33000000002,-7.3928237860343415e-06,1.0009633000000002,0.0004431999999998659
2005-07-19,535.5,99581.90000000002,35.1,100117.40000000002,0.00021049722802035653,1.0011740000000002,0.00023249999999985782
2005-07-20,540.96,99581.90000000002,35.1,100122.86000000003,5.4535974765679285e-05,1.0012286000000004,0.00017789999999973105
2005-07-21,536.74,99581.90000000002,35.1,100118.64000000003,-4.21482167010101e-05,1.0011864000000004,0.0002200999999997233
2005-07-22,545.55,99581.90000000002,35.1,100127.45000000003,8.799560201766532e-05,1.0012745000000003,0.00013199999999979894
2005-07-25,543.1899999999999,99581.90000000002,35.1,100125.09000000003,-2.3569960085900732e-05,1.0012509000000003,0.00015559999999981144
2005-07-26,540.96,99581.90000000002,35.1,100122.86000000003,-2.2272139780343814e-05,1.0012286000000004,0.00017789999999973105
2005-07-27,545.4200000000001,99581.90000000002,35.1,100127.32000000002,4.454527167907507e-05,1.0012732000000002,0.00013329999999989184
2005-07-28,543.0699999999999,99581.90000000002,35.1,100124.97000000003,-2.347011784586961e-05,1.0012497000000002,0.00015679999999984595
2005-07-29,528.81,99581.90000000002,35.1,100110.71000000002,-0.00014242201520764386,1.0011071000000002,0.0002993999999998387
2005-08-01,530.0500000000001,99581.90000000002,35.1,100111.95000000003,1.2386287141508134e-05,1.0011195000000002,0.0002869999999999262
2005-08-02,535.5,99581.90000000002,35.1,100117.40000000002,5.443905547730665e-05,1.001174,0.00023250000000007987
2005-08-03,535.88,99581.90000000002,35.1,100117.78000000003,3.795544031293119e-06,1.0011778,0.00022870000000008162
2005-08-04,529.55,99581.90000000002,35.1,100111.45000000003,-6.322553296733702e-05,1.0011145,0.000292000000000181
2005-08-05,533.02,99581.90000000002,35.1,100114.92000000003,3.466136990315505e-05,1.0011491999999997,0.0002573000000003489
2005-08-08,528.81,99581.90000000002,35.1,100110.71000000002,-4.2051674216003754e-05,1.0011070999999998,0.0002994000000002828
2005-08-09,543.32,99581.90000000002,35.1,100125.22000000003,0.00014493953743821564,1.0012522,0.00015430000000016264
2005-08-10,537.86,99581.90000000002,35.1,100119.76000000002,-5.4531715386052504e-05,1.0011975999999998,0.0002089000000002894
2005-08-11,545.55,99581.90000000002,35.1,100127.45000000003,7.680801472154108e-05,1.0012744999999998,0.00013200000000024303
2005-08-12,571.5799999999999,99581.90000000002,35.1,100153.48000000003,0.0002599686699300552,1.0015347999999997,0.0
2005-08-15,591.17,99581.90000000002,35.1,100173.07000000002,0.00019559979343708456,1.0017306999999998,0.0
2005-08-16,573.4399999999999,99581.90000000002,35.1,100155.34000000003,-0.00017699367704304692,1.0015534,0.00017729999999982482
2005-08-17,584.6,99581.90000000002,35.1,100166.50000000003,0.00011142690943888311,1.001665,6.569999999972431e-05
2005-08-18,574.06,99581.90000000002,35.1,100155.96000000002,-0.00010522480070684903,1.0015596,0.00017109999999975756
2005-08-19,568.24,99581.90000000002,35.1,100150.14000000003,-5.8109372622405786e-05,1.0015014,0.0002292999999997658
2005-08-22,568.7299999999999,99581.90000000002,35.1,100150.63000000002,4.892654168919819e-06,1.0015063,0.00022439999999979143
2005-08-23,567.12,99581.90000000002,35.1,100149.02000000002,-1.6075785045033264e-05,1.0014901999999999,0.00024049999999986582
2005-08-24,567.49,99581.90000000002,35.1,100149.39000000003,3.694494464356879e-06,1.0014938999999998,0.00023679999999992596
2005-08-25,571.0899999999999,99581.90000000002,35.1,100152.99000000002,3.5946299822509076e-05,1.0015298999999995,0.00020080000000022302
2005-08-26,567.12,99581.90000000002,35.1,100149.02000000002,-3.963935574968769e-05,1.0014901999999994,0.0002405000000003099
2005-08-29,568.36,99581.90000000002,35.1,100150.26000000002,1.23815490156165e-05,1.0015025999999994,0.00022810000000039743
2005-08-30,577.41,99581.90000000002,35.1,100159.31000000003,9.036421872488098e-05,1.0015930999999993,0.00013760000000040407
2005-08-31,581.38,99581.90000000002,35.1,100163.28000000003,3.9636854527014265e-05,1.0016327999999992,9.790000000053922e-05
2005-09-01,573.5699999999999,99581.90000000002,35.1,100155.47000000003,-7.797268619791353e-05,1.0015546999999994,0.00017600000000039806
2005-09-02,573.0699999999999,99581.90000000002,35.1,100154.97000000003,-4.9922385666478775e-06,1.0015496999999993,0.00018100000000043082
2005-09-06,605.0600000000001,99581.90000000002,35.1,100186.96000000002,0.00031940501804350596,1.0018695999999994,0.0
2005-09-07,603.57,99581.90000000002,35.1,100185.47000000003,-1.4872194944226536e-05,1.0018546999999995,1.4899999999817837e-05
2005-09-08,617.21,99581.90000000002,35.1,100199.11000000003,0.00013614748725543357,1.0019910999999997,0.0
2005-09-09,636.18,99581.90000000002,35.1,100218.08000000002,0.00018932303889718227,1.0021807999999996,0.0
2005-09-12,637.3,99581.90000000002,35.1,100219.20000000003,1.1175628190196463e-05,1.0021919999999997,0.0
2005-09-13,630.11,99581.90000000002,35.1,100212.01000000002,-7.174273991417124e-05,1.0021200999999997,7.190000000001362e-05
2005-09-14,615.1,99581.90000000002,35.1,100197.00000000003,-0.00014978244623564674,1.0019699999999998,0.00022199999999994446
2005-09-15,618.33,99581.90000000002,35.1,100200.23000000003,3.223649410655227e-05,1.0020022999999998,0.00018969999999995935
2005-09-16,634.94,99581.90000000002,35.1,100216.84000000003,0.0001657680825681851,1.0021683999999997,2.36000000000125e-05
2005-09-19,652.67,99581.90000000002,35.1,100234.57000000002,0.0001769163745333202,1.0023456999999996,0.0
2005-09-20,659.49,99581.90000000002,35.1,100241.39000000003,6.804039763941283e-05,1.0024138999999996,0.0
2005-09-21,646.1,99581.90000000002,35.1,100228.00000000003,-0.0001335775571348341,1.0022799999999996,0.00013390000000002011
2005-09-22,643.5,99581.90000000002,35.1,100225.40000000002,-2.5940854850969863e-05,1.0022539999999995,0.00015990000000010163
2005-09-23,659.62,99581.90000000002,35.1,100241.52000000002,0.00016083747233719414,1.0024151999999993,0.0
2005-09-26,667.5500000000001,99581.90000000002,35.1,100249.45000000003,7.910893609763825e-05,1.0024944999999994,0.0
2005-09-27,662.5899999999999,99581.90000000002,35.1,100244.49000000002,-4.947658066956073e-05,1.0024448999999993,4.960000000009401e-05
2005-09-28,633.33,99581.90000000002,35.1,100215.23000000003,-0.0002918863670212657,1.0021522999999992,0.00034220000000018125
2005-09-29,648.9499999999999,99581.90000000002,35.1,100230.85000000002,0.00015586453276617007,1.0023084999999992,0.00018600000000024153
2005-09-30,664.7,99581.90000000002,35.1,100246.60000000002,0.0001571372486615097,1.0024659999999992,2.8500000000208914e-05
2005-10-03,674.99,99581.90000000002,35.1,100256.89000000003,0.00010264687281180684,1.0025688999999993,0.0
2005-10-04,666.4399999999999,99581.90000000002,35.1,100248.34000000003,-8.52809218399031e-05,1.0024833999999994,8.549999999996061e-05
2005-10-05,654.4100000000001,99581.90000000002,35.1,100236.31000000003,-0.00012000198706529908,1.0023630999999993,0.00020580000000003373
2005-10-06,641.02,99581.90000000002,35.1,100222.92000000003,-0.00013358432687715638,1.0022291999999993,0.00033970000000005385
2005-10-07,636.06,99581.90000000002,35.1,100217.96000000002,-4.948967761075895e-05,1.0021795999999992,0.00038930000000014786
2005-10-10,624.53,99581.90000000002,35.1,100206.43000000002,-0.00011504923867933226,1.0020642999999991,0.0005046000000001882
2005-10-11,639.65,99581.90000000002,35.1,100221.55000000002,0.0001508885208263422,1.002215499999999,0.00035340000000028127
2005-10-12,610.64,99581.90000000002,35.1,100192.54000000002,-0.000289458704240686,1.001925399999999,0.0006435000000002411
2005-10-13,666.31,99581.90000000002,35.1,100248.21000000002,0.0005556301896327831,1.002482099999999,8.680000000027555e-05
2005-10-14,669.5400000000001,99581.90000000002,35.1,100251.44000000002,3.2220026671803126e-05,1.002514399999999,5.450000000029043e-05
2005-10-17,662.5899999999999,99581.90000000002,35.1,100244.49000000002,-6.932568749129508e-05,1.002444899999999,0.00012400000000023503
2005-10-18,647.34,99581.90000000002,35.1,100229.24000000002,-0.00015212806210096463,1.002292399999999,0.0002765000000002349
2005-10-19,681.1899999999999,99581.90000000002,35.1,100263.09000000003,0.00033772579738222674,1.0026308999999993,0.0
2005-10-20,696.07,99581.90000000002,35.1,100277.97000000003,0.00014840954931671924,1.0027796999999994,0.0
2005-10-21,690.12,99581.90000000002,35.1,100272.02000000002,-5.9335066316279494e-05,1.0027201999999993,5.950000000010114e-05
2005-10-24,704.13,99581.90000000002,35.1,100286.03000000003,0.00013971993383599113,1.0028602999999994,0.0
2005-10-25,695.57,99581.90000000002,35.1,100277.47000000003,-8.53558566432655e-05,1.0027746999999994,8.5600000000019e-05
2005-10-26,707.1,99581.90000000002,35.1,100289.00000000003,0.00011498096232376298,1.0028899999999992,0.0
2005-10-27,687.02,99581.90000000002,35.1,100268.92000000003,-0.00020022136026887072,1.0026891999999992,0.00020080000000000098
2005-10-28,675.36,99581.90000000002,35.1,100257.26000000002,-0.00011628728024604129,1.002572599999999,0.00031740000000013424
2005-10-31,714.0500000000001,99581.90000000002,35.1,100295.95000000003,0.0003859072150984577,1.0029594999999991,0.0
2005-11-01,712.93,99581.90000000002,35.1,100294.83000000002,-1.1166951407459713e-05,1.002948299999999,1.1200000000100019e-05
2005-11-02,743.31,99581.90000000002,35.1,100325.21000000002,0.00030290693947043756,1.0032520999999992,0.0
2005-11-03,766.86,99581.90000000002,35.1,100348.76000000002,0.00023473661306061544,1.0034875999999993,0.0
2005-11-04,758.19,99581.90000000002,35.1,100340.09000000003,-8.639867597759476e-05,1.0034008999999993,8.669999999999511e-05
2005-11-07,746.7800000000001,99581.90000000002,35.1,100328.68000000002,-0.00011371327253151264,1.0032867999999993,0.00020080000000000098
2005-11-08,742.6899999999999,99581.90000000002,35.1,100324.59000000003,-4.076601027735993e-05,1.0032458999999994,0.00024169999999990033
2005-11-09,745.29,99581.90000000002,35.1,100327.19000000002,2.5915879646065676e-05,1.0032718999999992,0.00021570000000004086
2005-11-10,758.5600000000001,99581.90000000002,35.1,100340.46000000002,0.00013226723483428238,1.0034045999999992,8.300000000005525e-05
2005-11-11,763.02,99581.90000000002,35.1,100344.92000000003,4.44486700579283e-05,1.0034491999999993,3.8399999999993994e-05
2005-11-14,761.9100000000001,99581.90000000002,35.1,100343.81000000003,-1.1061845482607247e-05,1.0034380999999992,4.950000000003563e-05
2005-11-15,772.2,99581.90000000002,35.1,100354.10000000002,0.00010254743167514846,1.0035409999999991,0.0
2005-11-16,805.3,99581.90000000002,35.1,100387.20000000003,0.0003298320646591968,1.0038719999999992,0.0
2005-11-17,799.97,99581.90000000002,35.1,100381.87000000002,-5.309441841194751e-05,1.0038186999999992,5.3300000000033876e-05
2005-11-18,800.47,99581.90000000002,35.1,100382.37000000002,4.980979134927566e-06,1.0038236999999992,4.830000000000112e-05
2005-11-21,805.43,99581.90000000002,35.1,100387.33000000002,4.941106690337094e-05,1.003873299999999,0.0
2005-11-22,824.77,99581.90000000002,35.1,100406.67000000003,0.00019265379405952743,1.0040666999999992,0.0
2005-11-23,832.08,99581.90000000002,35.1,100413.98000000003,7.280392826491955e-05,1.0041397999999992,0.0
2005-11-25,859.73,99581.90000000002,35.1,100441.63000000002,0.00027536006440520566,1.004416299999999,0.0
2005-11-28,863.7,99581.90000000002,35.1,100445.60000000002,3.952544378260647e-05,1.0044559999999991,0.0
2005-11-29,844.36,99581.90000000002,35.1,100426.26000000002,-0.00019254203270224757,1.0042625999999992,0.0001933999999998992
2005-11-30,840.8899999999999,99581.90000000002,35.1,100422.79000000002,-3.455271559449358e-05,1.0042278999999992,0.00022809999999995334
2005-12-01,887.7599999999999,99581.90000000002,35.1,100469.66000000002,0.00046672672607472876,1.004696599999999,0.0
2005-12-02,900.53,99581.90000000002,35.1,100482.43000000002,0.00012710304782559412,1.004824299999999,0.0
2005-12-05,890.48,99581.90000000002,35.1,100472.38000000002,-0.00010001748564403279,1.004723799999999,0.00010050000000005888
2005-12-06,918.13,99581.90000000002,35.1,100500.03000000003,0.00027520001019198936,1.0050002999999992,0.0
2005-12-07,916.8900000000001,99581.90000000002,35.1,100498.79000000002,-1.2338304774650588e-05,1.0049878999999993,1.2399999999912481e-05
2005-12-08,918.5,99581.90000000002,35.1,100500.40000000002,1.602009337631216e-05,1.0050039999999993,0.0
2005-12-09,921.6100000000001,99581.90000000002,35.1,100503.51000000002,3.0945150466976656e-05,1.0050350999999993,0.0
2005-12-12,928.7900000000001,99581.90000000002,35.1,100510.69000000002,7.14402909907097e-05,1.0051068999999992,0.0
2005-12-13,929.66,99581.90000000002,35.1,100511.56000000003,8.655795716849823e-06,1.0051155999999992,0.0
2005-12-14,892.84,99581.90000000002,35.1,100474.74000000002,-0.00036632602259889513,1.0047473999999992,0.0003682000000000407
2005-12-15,894.95,99581.90000000002,35.1,100476.85000000002,2.100030316087853e-05,1.0047684999999993,0.00034709999999993357
2005-12-16,881.6800000000001,99581.90000000002,35.1,100463.58000000002,-0.00013207022314098982,1.0046357999999993,0.0004797999999999192
2005-12-19,885.0300000000001,99581.90000000002,35.1,100466.93000000002,3.334541731447871e-05,1.0046692999999993,0.00044629999999989955
2005-12-20,894.0799999999999,99581.90000000002,35.1,100475.98000000003,9.007939229355166e-05,1.0047597999999993,0.0003557999999999062
2005-12-21,911.31,99581.90000000002,35.1,100493.21000000002,0.00017148377154407868,1.004932099999999,0.00018350000000011413
2005-12-22,917.76,99581.90000000002,35.1,100499.66000000002,6.418344085123984e-05,1.004996599999999,0.00011900000000020228
2005-12-23,909.45,99581.90000000002,35.1,100491.35000000002,-8.26868469007147e-05,1.0049134999999991,0.00020210000000009387
2005-12-27,920.36,99581.90000000002,35.1,100502.26000000002,0.00010856655821633865,1.0050225999999993,9.299999999989872e-05
2005-12-28,912.1800000000001,99581.90000000002,35.1,100494.08000000002,-8.139120453620752e-05,1.0049407999999993,0.00017479999999991946
2005-12-29,885.89,99581.90000000002,35.1,100467.79000000002,-0.00026160744991143847,1.0046778999999992,0.0004376999999999853
2005-12-30,891.3500000000001,99581.90000000002,35.1,100473.25000000003,5.4345775895026094e-05,1.0047324999999994,0.00038309999999985855
2006-01-03,926.8100000000001,99581.90000000002,35.1,100508.71000000002,0.00035292975991119135,1.0050870999999992,2.849999999998687e-05
2006-01-04,929.5400000000001,99581.90000000002,35.1,100511.44000000002,2.7161825079558e-05,1.0051143999999992,1.2000000000345068e-06
2006-01-05,922.22,99581.90000000002,35.1,100504.12000000002,-7.282753087600735e-05,1.0050411999999993,7.439999999991898e-05
2006-01-06,946.03,99581.90000000002,35.1,100527.93000000002,0.0002369057109299355,1.005279299999999,0.0
2006-01-09,942.93,99581.90000000002,35.1,100524.83000000002,-3.083720116392463e-05,1.005248299999999,3.100000000011427e-05
2006-01-10,1002.57,99581.90000000002,35.1,100584.47000000003,0.0005932862557440632,1.005844699999999,0.0
2006-01-11,1040.26,99581.90000000002,35.1,100622.16000000002,0.0003747099328552661,1.0062215999999988,0.0
2006-01-12,1045.1100000000001,99581.90000000002,35.1,100627.01000000002,4.820011814499203e-05,1.006270099999999,0.0
2006-01-13,1061.21,99581.90000000002,35.1,100643.11000000003,0.00015999680403910865,1.006431099999999,0.0
2006-01-17,1050.3,99581.90000000002,35.1,100632.20000000003,-0.00010840285042867936,1.006321999999999,0.00010909999999997311
2006-01-18,1022.78,99581.90000000002,35.1,100604.68000000002,-0.0002734711156071601,1.0060467999999991,0.00038429999999989306
2006-01-19,979.94,99581.90000000002,35.1,100561.84000000003,-0.0004258251206603614,1.0056183999999992,0.0008126999999997775
2006-01-20,943.4100000000001,99581.90000000002,35.1,100525.31000000003,-0.0003632590652676848,1.0052530999999993,0.0011779999999996793
2006-01-23,963.0100000000001,99581.90000000002,35.1,100544.91000000002,0.00019497577276794686,1.0054490999999992,0.0009819999999998164
2006-01-24,942.8,99581.90000000002,35.1,100524.70000000003,-0.00020100470526052128,1.0052469999999993,0.0011840999999996882
2006-01-25,919.99,99581.90000000002,35.1,100501.89000000003,-0.00022690940634484402,1.0050188999999994,0.0014121999999996415
2006-01-26,896.81,99581.90000000002,35.1,100478.71000000002,-0.00023064242871462248,1.0047870999999993,0.0016439999999997568
2006-01-27,893.0899999999999,99581.90000000002,35.1,100474.99000000002,-3.702276830586104e-05,1.0047498999999993,0.0016811999999997163
2006-01-30,929.91,99581.90000000002,35.1,100511.81000000003,0.000366459354711024,1.0051180999999993,0.0013129999999996755
2006-01-31,936.2299999999999,99581.90000000002,35.1,100518.13000000002,6.287818317063376e-05,1.0051812999999992,0.0012497999999998566
2006-02-01,935.12,99581.90000000002,35.1,100517.02000000002,-1.1042784023196361e-05,1.0051701999999991,0.0012608999999998982
2006-02-02,893.95,99581.90000000002,35.1,100475.85000000002,-0.0004095823771934626,1.004758499999999,0.001672600000000024
2006-02-03,890.82,99581.90000000002,35.1,100472.72000000003,-3.115176432932909e-05,1.0047271999999992,0.0017038999999998694
2006-02-06,834.44,99581.90000000002,35.1,100416.34000000003,-0.0005611473442741488,1.0041633999999993,0.0022676999999997616
2006-02-07,838.1600000000001,99581.90000000002,35.1,100420.06000000003,3.704576366758694e-05,1.0042005999999992,0.002230499999999802
2006-02-08,853.16,99581.90000000002,35.1,100435.06000000003,0.0001493725456847006,1.0043505999999993,0.0020804999999997076
2006-02-09,805.3,99581.90000000002,35.1,100387.20000000003,-0.0004765268224063979,1.0038719999999994,0.0025590999999995923
2006-02-10,834.56,99581.90000000002,35.1,100416.46000000002,0.00029147142265140147,1.0041645999999993,0.002266499999999727
2006-02-13,802.33,99581.90000000002,35.1,100384.23000000003,-0.0003209633161733727,1.0038422999999994,0.0025887999999996136
2006-02-14,838.72,99581.90000000002,35.1,100420.62000000002,0.00036250713882046703,1.0042061999999994,0.002224899999999641
2006-02-15,858.25,99581.90000000002,35.1,100440.15000000002,0.0001944819699379874,1.0044014999999993,0.0020295999999997427
2006-02-16,874.98,99581.90000000002,35.1,100456.88000000002,0.0001665668559833744,1.0045687999999993,0.0018622999999997614
2006-02-17,871.51,99581.90000000002,35.1,100453.41000000002,-3.4542183671271154e-05,1.0045340999999992,0.0018969999999998155
2006-02-21,856.5099999999999,99581.90000000002,35.1,100438.41000000002,-0.00014932295479064273,1.0043840999999993,0.002046999999999688
2006-02-22,884.2800000000001,99581.90000000002,35.1,100466.18000000002,0.0002764878496184231,1.0046617999999992,0.0017692999999998626
